Date,State,District,Confirmed,Recovered,Deceased,Other,Tested
2021-05-01,Madhya Pradesh,Umaria,3972,3304,43,0,54811.0
2021-05-01,Madhya Pradesh,Vidisha,9098,7743,130,0,65935.0
2021-05-02,Madhya Pradesh,Agar Malwa,2348,1925,23,0,
2021-05-02,Madhya Pradesh,Alirajpur,3089,2618,33,0,
2021-05-02,Madhya Pradesh,Anuppur,5908,4886,50,0,3424.0
2021-05-02,Madhya Pradesh,Ashoknagar,2994,2273,21,0,55792.0
2021-05-02,Madhya Pradesh,Balaghat,6815,5879,39,0,9654.0
2021-05-02,Madhya Pradesh,Barwani,7207,6435,55,0,41588.0
2021-05-02,Madhya Pradesh,Betul,9796,7717,134,0,68036.0
2021-05-02,Madhya Pradesh,Bhind,2411,2110,11,0,44395.0
2021-05-02,Madhya Pradesh,Bhopal,93134,80618,746,0,245166.0
2021-05-02,Madhya Pradesh,Burhanpur,2182,1997,35,0,13040.0
2021-05-02,Madhya Pradesh,Chhatarpur,6112,5459,59,0,50518.0
2021-05-02,Madhya Pradesh,Chhindwara,5839,5384,100,0,79090.0
2021-05-02,Madhya Pradesh,Damoh,5475,4481,114,0,16564.0
2021-05-02,Madhya Pradesh,Datia,5283,3745,54,0,40322.0
2021-05-02,Madhya Pradesh,Dewas,5886,5306,41,0,96155.0
2021-05-02,Madhya Pradesh,Dhar,9239,7591,104,0,62597.0
2021-05-02,Madhya Pradesh,Dindori,3022,2560,15,0,3557.0
2021-05-02,Madhya Pradesh,Guna,4084,3335,37,0,40229.0
2021-05-02,Madhya Pradesh,Gwalior,40559,31424,378,0,206696.0
2021-05-02,Madhya Pradesh,Harda,3863,3437,42,0,36708.0
2021-05-02,Madhya Pradesh,Hoshangabad,7883,6452,83,0,46294.0
2021-05-02,Madhya Pradesh,Indore,114493,102137,1155,0,780266.0
2021-05-02,Madhya Pradesh,Jabalpur,37741,32192,432,0,293923.0
2021-05-02,Madhya Pradesh,Jhabua,6755,5561,42,0,52146.0
2021-05-02,Madhya Pradesh,Katni,7399,6230,40,0,56828.0
2021-05-02,Madhya Pradesh,Khandwa,3677,3362,83,0,17090.0
2021-05-02,Madhya Pradesh,Khargone,11104,10180,165,0,38413.0
2021-05-02,Madhya Pradesh,Mandla,3945,3316,15,0,
2021-05-02,Madhya Pradesh,Mandsaur,5967,5035,52,0,52733.0
2021-05-02,Madhya Pradesh,Morena,6393,5115,48,0,90967.0
2021-05-02,Madhya Pradesh,Narsinghpur,8288,7127,51,0,90600.0
2021-05-02,Madhya Pradesh,Neemuch,6221,5091,82,0,57292.0
2021-05-02,Madhya Pradesh,Niwari,2580,1561,12,0,22574.0
2021-05-02,Madhya Pradesh,Panna,5073,4309,24,0,
2021-05-02,Madhya Pradesh,Raisen,6576,5030,90,0,44343.0
2021-05-02,Madhya Pradesh,Rajgarh,6144,5219,104,0,46604.0
2021-05-02,Madhya Pradesh,Ratlam,11485,9468,199,0,51736.0
2021-05-02,Madhya Pradesh,Rewa,11130,8683,53,0,22690.0
2021-05-02,Madhya Pradesh,Sagar,11870,9671,175,0,64801.0
2021-05-02,Madhya Pradesh,Satna,8687,7197,68,0,28159.0
2021-05-02,Madhya Pradesh,Sehore,7123,6041,49,0,45061.0
2021-05-02,Madhya Pradesh,Seoni,5220,4327,21,0,15024.0
2021-05-02,Madhya Pradesh,Shahdol,7300,5799,85,0,18177.0
2021-05-02,Madhya Pradesh,Shajapur,5136,4363,32,0,56805.0
2021-05-02,Madhya Pradesh,Sheopur,2876,2298,31,0,31449.0
2021-05-02,Madhya Pradesh,Shivpuri,8146,6149,48,0,47270.0
2021-05-02,Madhya Pradesh,Sidhi,5738,4600,31,0,4660.0
2021-05-02,Madhya Pradesh,Singrauli,6037,4322,56,0,
2021-05-02,Madhya Pradesh,Tikamgarh,5535,3862,68,0,43011.0
2021-05-02,Madhya Pradesh,Ujjain,13177,10045,151,0,31631.0
2021-05-02,Madhya Pradesh,Umaria,4116,3358,44,0,54811.0
2021-05-02,Madhya Pradesh,Vidisha,9307,8087,132,0,65935.0
2021-05-03,Madhya Pradesh,Agar Malwa,2401,1981,23,0,
2021-05-03,Madhya Pradesh,Alirajpur,3134,2667,33,0,
2021-05-03,Madhya Pradesh,Anuppur,6061,5090,53,0,3424.0
2021-05-03,Madhya Pradesh,Ashoknagar,3006,2304,21,0,55792.0
2021-05-03,Madhya Pradesh,Balaghat,6882,6066,40,0,9654.0
2021-05-03,Madhya Pradesh,Barwani,7304,6514,55,0,41588.0
2021-05-03,Madhya Pradesh,Betul,9990,7902,134,0,68036.0
2021-05-03,Madhya Pradesh,Bhind,2437,2153,11,0,44395.0
2021-05-03,Madhya Pradesh,Bhopal,94803,82557,758,0,245166.0
2021-05-03,Madhya Pradesh,Burhanpur,2190,2015,35,0,13040.0
2021-05-03,Madhya Pradesh,Chhatarpur,6252,5634,61,0,50518.0
2021-05-03,Madhya Pradesh,Chhindwara,5902,5427,102,0,79090.0
2021-05-03,Madhya Pradesh,Damoh,5572,4627,115,0,16564.0
2021-05-03,Madhya Pradesh,Datia,5436,3884,54,0,40322.0
2021-05-03,Madhya Pradesh,Dewas,6012,5435,41,0,96155.0
2021-05-03,Madhya Pradesh,Dhar,9484,7861,106,0,62597.0
2021-05-03,Madhya Pradesh,Dindori,3107,2652,15,0,3557.0
2021-05-03,Madhya Pradesh,Guna,4185,3404,40,0,40229.0
2021-05-03,Madhya Pradesh,Gwalior,41469,32402,385,0,206696.0
2021-05-03,Madhya Pradesh,Harda,3918,3536,42,0,36708.0
2021-05-03,Madhya Pradesh,Hoshangabad,8071,6693,85,0,46294.0
2021-05-03,Madhya Pradesh,Indore,116280,104298,1163,0,780266.0
2021-05-03,Madhya Pradesh,Jabalpur,38480,33029,440,0,293923.0
2021-05-03,Madhya Pradesh,Jhabua,6847,5736,42,0,52146.0
2021-05-03,Madhya Pradesh,Katni,7537,6389,43,0,56828.0
2021-05-03,Madhya Pradesh,Khandwa,3706,3395,84,0,17090.0
2021-05-03,Madhya Pradesh,Khargone,11298,10302,168,0,38413.0
2021-05-03,Madhya Pradesh,Mandla,4033,3440,15,0,
2021-05-03,Madhya Pradesh,Mandsaur,6208,5168,54,0,52733.0
2021-05-03,Madhya Pradesh,Morena,6602,5337,51,0,90967.0
2021-05-03,Madhya Pradesh,Narsinghpur,8430,7297,52,0,90600.0
2021-05-03,Madhya Pradesh,Neemuch,6331,5243,82,0,57292.0
2021-05-03,Madhya Pradesh,Niwari,2784,1693,17,0,22574.0
2021-05-03,Madhya Pradesh,Panna,5221,4586,25,0,
2021-05-03,Madhya Pradesh,Raisen,6748,5194,92,0,44343.0
2021-05-03,Madhya Pradesh,Rajgarh,6267,5390,105,0,46604.0
2021-05-03,Madhya Pradesh,Ratlam,11830,9762,200,0,51736.0
2021-05-03,Madhya Pradesh,Rewa,11469,9022,53,0,22690.0
2021-05-03,Madhya Pradesh,Sagar,12100,9930,176,0,64801.0
2021-05-03,Madhya Pradesh,Satna,8959,7426,71,0,28159.0
2021-05-03,Madhya Pradesh,Sehore,7320,6091,49,0,45061.0
2021-05-03,Madhya Pradesh,Seoni,5328,4439,21,0,15024.0
2021-05-03,Madhya Pradesh,Shahdol,7448,5982,90,0,18177.0
2021-05-03,Madhya Pradesh,Shajapur,5178,4405,32,0,56805.0
2021-05-03,Madhya Pradesh,Sheopur,2964,2338,33,0,31449.0
2021-05-03,Madhya Pradesh,Shivpuri,8398,6404,50,0,47270.0
2021-05-03,Madhya Pradesh,Sidhi,5954,4806,31,0,4660.0
2021-05-03,Madhya Pradesh,Singrauli,6277,4597,56,0,
2021-05-03,Madhya Pradesh,Tikamgarh,5664,4095,71,0,43011.0
2021-05-03,Madhya Pradesh,Ujjain,13410,10405,151,0,31631.0
2021-05-03,Madhya Pradesh,Umaria,4245,3430,45,0,54811.0
2021-05-03,Madhya Pradesh,Vidisha,9498,8342,134,0,65935.0
2021-05-04,Madhya Pradesh,Agar Malwa,2476,1981,23,0,
2021-05-04,Madhya Pradesh,Alirajpur,3142,2709,35,0,
2021-05-04,Madhya Pradesh,Anuppur,6284,5297,54,0,3424.0
2021-05-04,Madhya Pradesh,Ashoknagar,3051,2316,21,0,55792.0
2021-05-04,Madhya Pradesh,Balaghat,6995,6192,41,0,9654.0
2021-05-04,Madhya Pradesh,Barwani,7392,6579,55,0,41588.0
2021-05-04,Madhya Pradesh,Betul,10176,8083,138,0,68036.0
2021-05-04,Madhya Pradesh,Bhind,2492,2207,11,0,44395.0
2021-05-04,Madhya Pradesh,Bhopal,96476,84374,764,0,245166.0
2021-05-04,Madhya Pradesh,Burhanpur,2207,2018,35,0,13040.0
2021-05-04,Madhya Pradesh,Chhatarpur,6373,5740,63,0,50518.0
2021-05-04,Madhya Pradesh,Chhindwara,5943,5469,103,0,79090.0
2021-05-04,Madhya Pradesh,Damoh,5604,4662,115,0,16564.0
2021-05-04,Madhya Pradesh,Datia,5518,3999,60,0,40322.0
2021-05-04,Madhya Pradesh,Dewas,6127,5585,41,0,96155.0
2021-05-04,Madhya Pradesh,Dhar,9724,8105,108,0,62597.0
2021-05-04,Madhya Pradesh,Dindori,3202,2729,15,0,3557.0
2021-05-04,Madhya Pradesh,Guna,4274,3470,43,0,40229.0
2021-05-04,Madhya Pradesh,Gwalior,42565,33414,393,0,206696.0
2021-05-04,Madhya Pradesh,Harda,4008,3609,43,0,36708.0
2021-05-04,Madhya Pradesh,Hoshangabad,8261,6810,85,0,46294.0
2021-05-04,Madhya Pradesh,Indore,118085,105214,1169,0,780266.0
2021-05-04,Madhya Pradesh,Jabalpur,39191,33838,447,0,293923.0
2021-05-04,Madhya Pradesh,Jhabua,6945,5978,42,0,52146.0
2021-05-04,Madhya Pradesh,Katni,7677,6550,46,0,56828.0
2021-05-04,Madhya Pradesh,Khandwa,3732,3408,84,0,17090.0
2021-05-04,Madhya Pradesh,Khargone,11496,10466,171,0,38413.0
2021-05-04,Madhya Pradesh,Mandla,4141,3549,15,0,
2021-05-04,Madhya Pradesh,Mandsaur,6486,5229,56,0,52733.0
2021-05-04,Madhya Pradesh,Morena,6686,5535,54,0,90967.0
2021-05-04,Madhya Pradesh,Narsinghpur,8646,7545,53,0,90600.0
2021-05-04,Madhya Pradesh,Neemuch,6397,5382,82,0,57292.0
2021-05-04,Madhya Pradesh,Niwari,2858,1792,17,0,22574.0
2021-05-04,Madhya Pradesh,Panna,5414,4646,25,0,
2021-05-04,Madhya Pradesh,Raisen,6912,5353,98,0,44343.0
2021-05-04,Madhya Pradesh,Rajgarh,6432,5556,107,0,46604.0
2021-05-04,Madhya Pradesh,Ratlam,12185,10097,205,0,51736.0
2021-05-04,Madhya Pradesh,Rewa,11799,9371,53,0,22690.0
2021-05-04,Madhya Pradesh,Sagar,12333,10177,176,0,64801.0
2021-05-04,Madhya Pradesh,Satna,9207,7519,73,0,28159.0
2021-05-04,Madhya Pradesh,Sehore,7516,6236,49,0,45061.0
2021-05-04,Madhya Pradesh,Seoni,5432,4548,21,0,15024.0
2021-05-04,Madhya Pradesh,Shahdol,7605,6171,93,0,18177.0
2021-05-04,Madhya Pradesh,Shajapur,5219,4469,34,0,56805.0
2021-05-04,Madhya Pradesh,Sheopur,3023,2404,35,0,31449.0
2021-05-04,Madhya Pradesh,Shivpuri,8618,6620,54,0,47270.0
2021-05-04,Madhya Pradesh,Sidhi,6206,5074,33,0,4660.0
2021-05-04,Madhya Pradesh,Singrauli,6473,4832,56,0,
2021-05-04,Madhya Pradesh,Tikamgarh,5797,4350,73,0,43011.0
2021-05-04,Madhya Pradesh,Ujjain,13735,10685,151,0,31631.0
2021-05-04,Madhya Pradesh,Umaria,4437,3544,47,0,54811.0
2021-05-04,Madhya Pradesh,Vidisha,9693,8538,138,0,65935.0
2021-05-05,Madhya Pradesh,Agar Malwa,2558,2043,23,0,
2021-05-05,Madhya Pradesh,Alirajpur,3179,2767,35,0,
2021-05-05,Madhya Pradesh,Anuppur,6482,5476,54,0,3424.0
2021-05-05,Madhya Pradesh,Ashoknagar,3106,2318,21,0,55792.0
2021-05-05,Madhya Pradesh,Balaghat,7129,6330,41,0,9654.0
2021-05-05,Madhya Pradesh,Barwani,7433,6604,55,0,41588.0
2021-05-05,Madhya Pradesh,Betul,10361,8211,138,0,68036.0
2021-05-05,Madhya Pradesh,Bhind,2519,2245,11,0,44395.0
2021-05-05,Madhya Pradesh,Bhopal,98055,86178,770,0,245166.0
2021-05-05,Madhya Pradesh,Burhanpur,2227,2021,35,0,13040.0
2021-05-05,Madhya Pradesh,Chhatarpur,6449,5864,65,0,50518.0
2021-05-05,Madhya Pradesh,Chhindwara,5995,5519,105,0,79090.0
2021-05-05,Madhya Pradesh,Damoh,5751,4662,115,0,16564.0
2021-05-05,Madhya Pradesh,Datia,5648,4092,61,0,40322.0
2021-05-05,Madhya Pradesh,Dewas,6244,5734,41,0,96155.0
2021-05-05,Madhya Pradesh,Dhar,9976,8392,110,0,62597.0
2021-05-05,Madhya Pradesh,Dindori,3317,2799,15,0,3557.0
2021-05-05,Madhya Pradesh,Guna,4339,3485,43,0,40229.0
2021-05-05,Madhya Pradesh,Gwalior,43739,34419,399,0,206696.0
2021-05-05,Madhya Pradesh,Harda,4101,3644,43,0,36708.0
2021-05-05,Madhya Pradesh,Hoshangabad,8458,6917,87,0,46294.0
2021-05-05,Madhya Pradesh,Indore,119902,105796,1176,0,780266.0
2021-05-05,Madhya Pradesh,Jabalpur,40017,34668,455,0,293923.0
2021-05-05,Madhya Pradesh,Jhabua,7005,6058,42,0,52146.0
2021-05-05,Madhya Pradesh,Katni,7809,6666,48,0,56828.0
2021-05-05,Madhya Pradesh,Khandwa,3760,3428,85,0,17090.0
2021-05-05,Madhya Pradesh,Khargone,11639,10534,174,0,38413.0
2021-05-05,Madhya Pradesh,Mandla,4231,3669,16,0,
2021-05-05,Madhya Pradesh,Mandsaur,6589,5331,57,0,52733.0
2021-05-05,Madhya Pradesh,Morena,6854,5657,54,0,90967.0
2021-05-05,Madhya Pradesh,Narsinghpur,8825,7747,54,0,90600.0
2021-05-05,Madhya Pradesh,Neemuch,6539,5382,82,0,57292.0
2021-05-05,Madhya Pradesh,Niwari,2943,1862,17,0,22574.0
2021-05-05,Madhya Pradesh,Panna,5557,4649,25,0,
2021-05-05,Madhya Pradesh,Raisen,7071,5396,100,0,44343.0
2021-05-05,Madhya Pradesh,Rajgarh,6618,5588,108,0,46604.0
2021-05-05,Madhya Pradesh,Ratlam,12493,10325,210,0,51736.0
2021-05-05,Madhya Pradesh,Rewa,12140,9702,54,0,22690.0
2021-05-05,Madhya Pradesh,Sagar,12569,10428,177,0,64801.0
2021-05-05,Madhya Pradesh,Satna,9438,7618,74,0,28159.0
2021-05-05,Madhya Pradesh,Sehore,7710,6376,49,0,45061.0
2021-05-05,Madhya Pradesh,Seoni,5538,4676,22,0,15024.0
2021-05-05,Madhya Pradesh,Shahdol,7786,6392,96,0,18177.0
2021-05-05,Madhya Pradesh,Shajapur,5272,4510,34,0,56805.0
2021-05-05,Madhya Pradesh,Sheopur,3081,2488,36,0,31449.0
2021-05-05,Madhya Pradesh,Shivpuri,8946,6800,55,0,47270.0
2021-05-05,Madhya Pradesh,Sidhi,6400,5324,34,0,4660.0
2021-05-05,Madhya Pradesh,Singrauli,6705,4872,58,0,
2021-05-05,Madhya Pradesh,Tikamgarh,5931,4698,74,0,43011.0
2021-05-05,Madhya Pradesh,Ujjain,14090,10991,153,0,31631.0
2021-05-05,Madhya Pradesh,Umaria,4575,3585,47,0,54811.0
2021-05-05,Madhya Pradesh,Vidisha,9886,8731,141,0,65935.0
2021-05-06,Madhya Pradesh,Agar Malwa,2630,2086,25,0,
2021-05-06,Madhya Pradesh,Alirajpur,3208,2812,35,0,
2021-05-06,Madhya Pradesh,Anuppur,6702,5641,56,0,3424.0
2021-05-06,Madhya Pradesh,Ashoknagar,3139,2443,21,0,55792.0
2021-05-06,Madhya Pradesh,Balaghat,7283,6472,42,0,9654.0
2021-05-06,Madhya Pradesh,Barwani,7532,6621,56,0,41588.0
2021-05-06,Madhya Pradesh,Betul,10524,8347,139,0,68036.0
2021-05-06,Madhya Pradesh,Bhind,2551,2298,11,0,44395.0
2021-05-06,Madhya Pradesh,Bhopal,99639,88034,776,0,245166.0
2021-05-06,Madhya Pradesh,Burhanpur,2255,2048,35,0,13040.0
2021-05-06,Madhya Pradesh,Chhatarpur,6557,5981,67,0,50518.0
2021-05-06,Madhya Pradesh,Chhindwara,6044,5565,105,0,79090.0
2021-05-06,Madhya Pradesh,Damoh,5921,4700,115,0,16564.0
2021-05-06,Madhya Pradesh,Datia,5768,4242,62,0,40322.0
2021-05-06,Madhya Pradesh,Dewas,6341,5847,41,0,96155.0
2021-05-06,Madhya Pradesh,Dhar,10224,8629,112,0,62597.0
2021-05-06,Madhya Pradesh,Dindori,3437,2868,16,0,3557.0
2021-05-06,Madhya Pradesh,Guna,4391,3539,43,0,40229.0
2021-05-06,Madhya Pradesh,Gwalior,44759,35586,407,0,206696.0
2021-05-06,Madhya Pradesh,Harda,4168,3737,43,0,36708.0
2021-05-06,Madhya Pradesh,Hoshangabad,8656,7248,89,0,46294.0
2021-05-06,Madhya Pradesh,Indore,121694,108493,1184,0,780266.0
2021-05-06,Madhya Pradesh,Jabalpur,40887,35481,461,0,293923.0
2021-05-06,Madhya Pradesh,Jhabua,7079,6143,42,0,52146.0
2021-05-06,Madhya Pradesh,Katni,7982,6833,49,0,56828.0
2021-05-06,Madhya Pradesh,Khandwa,3789,3464,86,0,17090.0
2021-05-06,Madhya Pradesh,Khargone,11788,10556,177,0,38413.0
2021-05-06,Madhya Pradesh,Mandla,4324,3765,16,0,
2021-05-06,Madhya Pradesh,Mandsaur,6727,5407,59,0,52733.0
2021-05-06,Madhya Pradesh,Morena,6964,5842,54,0,90967.0
2021-05-06,Madhya Pradesh,Narsinghpur,8994,7956,55,0,90600.0
2021-05-06,Madhya Pradesh,Neemuch,6665,5485,84,0,57292.0
2021-05-06,Madhya Pradesh,Niwari,3053,2044,17,0,22574.0
2021-05-06,Madhya Pradesh,Panna,5705,4671,25,0,
2021-05-06,Madhya Pradesh,Raisen,7220,5544,106,0,44343.0
2021-05-06,Madhya Pradesh,Rajgarh,6798,5593,110,0,46604.0
2021-05-06,Madhya Pradesh,Ratlam,12878,10641,215,0,51736.0
2021-05-06,Madhya Pradesh,Rewa,12441,10050,59,0,22690.0
2021-05-06,Madhya Pradesh,Sagar,12808,10573,178,0,64801.0
2021-05-06,Madhya Pradesh,Satna,9664,7733,76,0,28159.0
2021-05-06,Madhya Pradesh,Sehore,7900,6650,49,0,45061.0
2021-05-06,Madhya Pradesh,Seoni,5647,4810,22,0,15024.0
2021-05-06,Madhya Pradesh,Shahdol,7964,6581,98,0,18177.0
2021-05-06,Madhya Pradesh,Shajapur,5337,4536,37,0,56805.0
2021-05-06,Madhya Pradesh,Sheopur,3143,2556,37,0,31449.0
2021-05-06,Madhya Pradesh,Shivpuri,9349,7061,55,0,47270.0
2021-05-06,Madhya Pradesh,Sidhi,6637,5510,37,0,4660.0
2021-05-06,Madhya Pradesh,Singrauli,6898,4917,58,0,
2021-05-06,Madhya Pradesh,Tikamgarh,6062,5026,75,0,43011.0
2021-05-06,Madhya Pradesh,Ujjain,14500,11445,155,0,31631.0
2021-05-06,Madhya Pradesh,Umaria,4706,3666,47,0,54811.0
2021-05-06,Madhya Pradesh,Vidisha,10074,8856,141,0,65935.0
2021-05-07,Madhya Pradesh,Agar Malwa,2660,2086,25,0,
2021-05-07,Madhya Pradesh,Alirajpur,3243,2851,36,0,
2021-05-07,Madhya Pradesh,Anuppur,6876,5659,58,0,3424.0
2021-05-07,Madhya Pradesh,Ashoknagar,3186,2586,21,0,55792.0
2021-05-07,Madhya Pradesh,Balaghat,7452,6590,44,0,9654.0
2021-05-07,Madhya Pradesh,Barwani,7644,6621,57,0,41588.0
2021-05-07,Madhya Pradesh,Betul,10681,8409,140,0,68036.0
2021-05-07,Madhya Pradesh,Bhind,2588,2316,13,0,44395.0
2021-05-07,Madhya Pradesh,Bhopal,101215,88317,781,0,245166.0
2021-05-07,Madhya Pradesh,Burhanpur,2289,2050,35,0,13040.0
2021-05-07,Madhya Pradesh,Chhatarpur,6651,5986,69,0,50518.0
2021-05-07,Madhya Pradesh,Chhindwara,6080,5625,107,0,79090.0
2021-05-07,Madhya Pradesh,Damoh,6057,4750,115,0,16564.0
2021-05-07,Madhya Pradesh,Datia,5884,4435,62,0,40322.0
2021-05-07,Madhya Pradesh,Dewas,6436,5973,41,0,96155.0
2021-05-07,Madhya Pradesh,Dhar,10455,8705,114,0,62597.0
2021-05-07,Madhya Pradesh,Dindori,3536,2937,17,0,3557.0
2021-05-07,Madhya Pradesh,Guna,4461,3546,43,0,40229.0
2021-05-07,Madhya Pradesh,Gwalior,45669,36077,415,0,206696.0
2021-05-07,Madhya Pradesh,Harda,4277,3743,44,0,36708.0
2021-05-07,Madhya Pradesh,Hoshangabad,8825,7298,91,0,46294.0
2021-05-07,Madhya Pradesh,Indore,123447,108711,1190,0,780266.0
2021-05-07,Madhya Pradesh,Jabalpur,41682,36288,467,0,293923.0
2021-05-07,Madhya Pradesh,Jhabua,7162,6206,43,0,52146.0
2021-05-07,Madhya Pradesh,Katni,8119,6865,53,0,56828.0
2021-05-07,Madhya Pradesh,Khandwa,3813,3466,86,0,17090.0
2021-05-07,Madhya Pradesh,Khargone,11936,10574,180,0,38413.0
2021-05-07,Madhya Pradesh,Mandla,4409,3766,16,0,
2021-05-07,Madhya Pradesh,Mandsaur,6880,5445,59,0,52733.0
2021-05-07,Madhya Pradesh,Morena,7076,5881,55,0,90967.0
2021-05-07,Madhya Pradesh,Narsinghpur,9233,7983,56,0,90600.0
2021-05-07,Madhya Pradesh,Neemuch,6766,5547,84,0,57292.0
2021-05-07,Madhya Pradesh,Niwari,3106,2135,17,0,22574.0
2021-05-07,Madhya Pradesh,Panna,5844,4871,26,0,
2021-05-07,Madhya Pradesh,Raisen,7365,5649,111,0,44343.0
2021-05-07,Madhya Pradesh,Rajgarh,6968,5599,110,0,46604.0
2021-05-07,Madhya Pradesh,Ratlam,13258,10691,219,0,51736.0
2021-05-07,Madhya Pradesh,Rewa,12750,10134,59,0,22690.0
2021-05-07,Madhya Pradesh,Sagar,13039,10787,182,0,64801.0
2021-05-07,Madhya Pradesh,Satna,9906,7831,78,0,28159.0
2021-05-07,Madhya Pradesh,Sehore,8106,6671,49,0,45061.0
2021-05-07,Madhya Pradesh,Seoni,5726,4831,22,0,15024.0
2021-05-07,Madhya Pradesh,Shahdol,8140,6651,101,0,18177.0
2021-05-07,Madhya Pradesh,Shajapur,5387,4544,39,0,56805.0
2021-05-07,Madhya Pradesh,Sheopur,3210,2560,39,0,31449.0
2021-05-07,Madhya Pradesh,Shivpuri,9647,7295,55,0,47270.0
2021-05-07,Madhya Pradesh,Sidhi,6785,5521,40,0,4660.0
2021-05-07,Madhya Pradesh,Singrauli,7102,4927,59,0,
2021-05-07,Madhya Pradesh,Tikamgarh,6145,5026,77,0,43011.0
2021-05-07,Madhya Pradesh,Ujjain,14870,11794,155,0,31631.0
2021-05-07,Madhya Pradesh,Umaria,4820,3669,48,0,54811.0
2021-05-07,Madhya Pradesh,Vidisha,10252,8969,141,0,65935.0
2021-05-08,Madhya Pradesh,Agar Malwa,2718,2096,27,0,
2021-05-08,Madhya Pradesh,Alirajpur,3298,2900,39,0,
2021-05-08,Madhya Pradesh,Anuppur,7112,5698,59,0,3424.0
2021-05-08,Madhya Pradesh,Ashoknagar,3223,2586,21,0,55792.0
2021-05-08,Madhya Pradesh,Balaghat,7596,6643,45,0,9654.0
2021-05-08,Madhya Pradesh,Barwani,7751,6626,58,0,41588.0
2021-05-08,Madhya Pradesh,Betul,10841,8597,143,0,68036.0
2021-05-08,Madhya Pradesh,Bhind,2619,2336,15,0,44395.0
2021-05-08,Madhya Pradesh,Bhopal,102776,88796,788,0,245166.0
2021-05-08,Madhya Pradesh,Burhanpur,2323,2054,35,0,13040.0
2021-05-08,Madhya Pradesh,Chhatarpur,6742,5994,71,0,50518.0
2021-05-08,Madhya Pradesh,Chhindwara,6113,5635,108,0,79090.0
2021-05-08,Madhya Pradesh,Damoh,6262,4805,115,0,16564.0
2021-05-08,Madhya Pradesh,Datia,5984,4457,64,0,40322.0
2021-05-08,Madhya Pradesh,Dewas,6525,6088,41,0,96155.0
2021-05-08,Madhya Pradesh,Dhar,10675,8765,115,0,62597.0
2021-05-08,Madhya Pradesh,Dindori,3606,2958,18,0,3557.0
2021-05-08,Madhya Pradesh,Guna,4523,3547,44,0,40229.0
2021-05-08,Madhya Pradesh,Gwalior,46656,36293,422,0,206696.0
2021-05-08,Madhya Pradesh,Harda,4353,3744,47,0,36708.0
2021-05-08,Madhya Pradesh,Hoshangabad,8998,7324,93,0,46294.0
2021-05-08,Madhya Pradesh,Indore,125153,109045,1197,0,780266.0
2021-05-08,Madhya Pradesh,Jabalpur,42507,37117,474,0,293923.0
2021-05-08,Madhya Pradesh,Jhabua,7236,6258,43,0,52146.0
2021-05-08,Madhya Pradesh,Katni,8220,6900,57,0,56828.0
2021-05-08,Madhya Pradesh,Khandwa,3839,3478,86,0,17090.0
2021-05-08,Madhya Pradesh,Khargone,12086,10583,183,0,38413.0
2021-05-08,Madhya Pradesh,Mandla,4498,3766,16,0,
2021-05-08,Madhya Pradesh,Mandsaur,7012,5471,62,0,52733.0
2021-05-08,Madhya Pradesh,Morena,7207,5906,55,0,90967.0
2021-05-08,Madhya Pradesh,Narsinghpur,9470,8016,57,0,90600.0
2021-05-08,Madhya Pradesh,Neemuch,6907,5634,84,0,57292.0
2021-05-08,Madhya Pradesh,Niwari,3142,2236,17,0,22574.0
2021-05-08,Madhya Pradesh,Panna,5984,4919,26,0,
2021-05-08,Madhya Pradesh,Raisen,7514,5798,116,0,44343.0
2021-05-08,Madhya Pradesh,Rajgarh,7148,5607,110,0,46604.0
2021-05-08,Madhya Pradesh,Ratlam,13637,10711,223,0,51736.0
2021-05-08,Madhya Pradesh,Rewa,13063,10203,61,0,22690.0
2021-05-08,Madhya Pradesh,Sagar,13192,10959,183,0,64801.0
2021-05-08,Madhya Pradesh,Satna,10154,7909,80,0,28159.0
2021-05-08,Madhya Pradesh,Sehore,8310,6714,49,0,45061.0
2021-05-08,Madhya Pradesh,Seoni,5813,4856,23,0,15024.0
2021-05-08,Madhya Pradesh,Shahdol,8283,6730,101,0,18177.0
2021-05-08,Madhya Pradesh,Shajapur,5442,4558,40,0,56805.0
2021-05-08,Madhya Pradesh,Sheopur,3275,2571,41,0,31449.0
2021-05-08,Madhya Pradesh,Shivpuri,9899,7601,55,0,47270.0
2021-05-08,Madhya Pradesh,Sidhi,6992,5620,45,0,4660.0
2021-05-08,Madhya Pradesh,Singrauli,7260,4997,59,0,
2021-05-08,Madhya Pradesh,Tikamgarh,6220,5026,77,0,43011.0
2021-05-08,Madhya Pradesh,Ujjain,15178,12002,155,0,31631.0
2021-05-08,Madhya Pradesh,Umaria,4956,3671,50,0,54811.0
2021-05-08,Madhya Pradesh,Vidisha,10421,9088,141,0,65935.0
2021-05-09,Madhya Pradesh,Agar Malwa,2778,2113,28,0,
2021-05-09,Madhya Pradesh,Alirajpur,3336,2967,40,0,
2021-05-09,Madhya Pradesh,Anuppur,7260,5723,59,0,3424.0
2021-05-09,Madhya Pradesh,Ashoknagar,3243,2661,21,0,55792.0
2021-05-09,Madhya Pradesh,Balaghat,7701,6710,46,0,9654.0
2021-05-09,Madhya Pradesh,Barwani,7849,6632,59,0,41588.0
2021-05-09,Madhya Pradesh,Betul,10999,8771,145,0,68036.0
